mbytes_recived,mbytes_sent_to_worker,mse,mape%,mae,mbytes_sent_for_aggre,agent_id,round_id
0.012121200561523438,0.04508018493652344,1.028443193717976e-06,30.046875,0.00046066177310422063,0.48414134979248047,0,38
0.011995315551757812,0.045243263244628906,9.779951142263599e-07,31.90625,0.0004907161346636713,None,1,38
0.013153076171875,0.04503631591796875,1.1981622947132564e-06,30.5,0.0004632412747014314,None,2,38
0.011435508728027344,0.04519844055175781,1.1471094012449612e-06,29.734375,0.00045861603575758636,None,3,38
0.011591911315917969,0.04522132873535156,1.1152023944305256e-06,29.078125,0.00048299357877112925,None,4,38
0.01102447509765625,0.045220375061035156,1.1517059874677216e-06,31.25,0.000471599429147318,0.48411083221435547,0,39
0.010705947875976562,0.04533672332763672,1.1954429055549554e-06,34.84375,0.0005309497355483472,None,1,39
0.01297760009765625,0.04553985595703125,1.081317577700247e-06,31.953125,0.0004838264430873096,None,2,39
0.014692306518554688,0.045456886291503906,1.288103590013634e-06,31.640625,0.00048650422831997275,None,3,39
0.011316299438476562,0.04507637023925781,1.005584067570453e-06,31.21875,0.0005023134290240705,None,4,39
0.02051258087158203,0.09044075012207031,8.11896143204649e-07,25.953125,0.0003959666646551341,0.48407649993896484,0,40
0.021366119384765625,0.09067344665527344,8.182197461792384e-07,27.25,0.00042069092160090804,None,1,40
0.0012416839599609375,0.0910797119140625,1.6169639138752245e-06,36.3125,0.0005556874675676227,None,2,40
0.021452903747558594,0.09091377258300781,7.232533789647277e-07,25.53125,0.00039483531145378947,None,3,40
0.02138233184814453,0.09015274047851562,7.692721055718721e-07,26.640625,0.00044543363037519157,None,4,40
0.012220382690429688,0.04523181915283203,1.0601547728583682e-06,30.890625,0.0004793657280970365,0.48409366607666016,0,41
0.011331558227539062,0.044921875,1.1897484455403173e-06,32.65625,0.0005039817770011723,None,1,41
0.016376495361328125,0.044940948486328125,1.454520997867803e-06,33.15625,0.0005037836963310838,None,2,41
0.011439323425292969,0.04515266418457031,1.083402366930386e-06,29.515625,0.0004591212491504848,None,3,41
0.012914657592773438,0.045196533203125,1.0755203447843087e-06,28.765625,0.00048229200183413923,None,4,41
0.014089584350585938,0.04539299011230469,1.278127228943049e-06,31.328125,0.0004927739500999451,0.48410606384277344,0,42
0.010274887084960938,0.045383453369140625,1.51619360622135e-06,34.09375,0.0005228573572821915,None,1,42
0.014241218566894531,0.04476737976074219,1.4766247886655037e-06,32.78125,0.0004965445841662586,None,2,42
0.010857582092285156,0.045444488525390625,1.1982160685874987e-06,30.296875,0.00046630113502033055,None,3,42
0.010667800903320312,0.04486274719238281,1.2534461575341993e-06,33.125,0.0005154068931005895,None,4,42
0.010816574096679688,0.04522228240966797,1.0152082268177764e-06,32.34375,0.0004933075397275388,0.4841146469116211,0,43
0.009224891662597656,0.044821739196777344,1.3409131724984036e-06,34.09375,0.0005141021101735532,None,1,43
0.011496543884277344,0.04542255401611328,1.964152488653781e-06,34.09375,0.0005269446992315352,None,2,43
0.012920379638671875,0.045334815979003906,1.0995830734827905e-06,31.890625,0.0004869748663622886,None,3,43
0.00994110107421875,0.045332908630371094,1.2886721378890797e-06,30.546875,0.0005156028782948852,None,4,43
0.011950492858886719,0.044994354248046875,1.0373636314398027e-06,33.28125,0.0005091120256111026,0.48412418365478516,0,44
0.009342193603515625,0.045269012451171875,1.4104547290116898e-06,36.53125,0.0005437743966467679,None,1,44
0.012165069580078125,0.04490089416503906,1.7815093542594695e-06,36.875,0.0005572293302975595,None,2,44
0.011816978454589844,0.045042991638183594,1.2892510312667582e-06,32.46875,0.0005101982387714088,None,3,44
0.008417129516601562,0.045065879821777344,1.5236057606671238e-06,32.3125,0.0005207264330238104,None,4,44
0.019697189331054688,0.08998870849609375,8.013711862986383e-07,27.859375,0.00043117566383443773,0.4841022491455078,0,45
0.021785736083984375,0.09053802490234375,7.479904979845742e-07,27.4375,0.00042745331302285194,None,1,45
0.022357940673828125,0.08980178833007812,8.196231533474929e-07,29.15625,0.0004398497403599322,None,2,45
0.0224456787109375,0.09008598327636719,7.777864539093571e-07,28.03125,0.0004286297771614045,None,3,45
0.02039813995361328,0.09013175964355469,8.443914225608751e-07,28.515625,0.00043981464114040136,None,4,45
0.01371002197265625,0.045166015625,8.709067174095253e-07,31.390625,0.00047845023800618947,0.4841318130493164,0,46
0.013576507568359375,0.04487419128417969,1.00910801847931e-06,31.6875,0.00047660130076110363,None,1,46
0.010985374450683594,0.04496574401855469,1.4190368347044569e-06,34.3125,0.00053831294644624,None,2,46
0.012059211730957031,0.04541587829589844,9.853272331383778e-07,31.125,0.00047969596926122904,None,3,46
0.009470939636230469,0.04498004913330078,1.3742080682277447e-06,33.15625,0.0005213415715843439,None,4,46
0.012074470520019531,0.04501628875732422,9.159696219285252e-07,31.328125,0.0004855520965065807,0.4840812683105469,0,47
0.012818336486816406,0.04524517059326172,9.67959863373835e-07,32.59375,0.0004969591391272843,None,1,47
0.010252952575683594,0.045050621032714844,1.3031783510086825e-06,35.75,0.0005479173269122839,None,2,47
0.01023101806640625,0.045189857482910156,1.155719019152457e-06,32.375,0.0004959902144037187,None,3,47
